1,-3,0,1 # A3 x^3-3x+1 r=3
-1,3,0,1 # A3 -x^3+3x+1 r=1
-1,-3,0,1 # S3 x^3-3x-1 r=3
-1,-4,0,1 # S3 x^3-4x-1 r=3
-2,-4,0,1 # S3 x^3-4x-2 r=3
-1,-5,0,1 # S3 x^3-5x-1 r=3
-3,-5,0,1 # S3 x^3-5x-3 r=3
-1,-6,0,1 # S3 x^3-6x-1 r=3
-2,-6,0,1 # S3 x^3-6x-2 r=3
-3,-6,0,1 # S3 x^3-6x-3 r=3
-1,-7,0,1 # S3 x^3-7x-1 r=3
-2,-7,0,1 # S3 x^3-7x-2 r=3
-3,-7,0,1 # S3 x^3-7x-3 r=3
-4,-7,0,1 # S3 x^3-7x-4 r=3
-5,-7,0,1 # S3 x^3-7x-5 r=3
-7,-7,0,1 # S3 x^3-7x-7 r=3
-1,-8,0,1 # S3 x^3-8x-1 r=3
-2,-8,0,1 # S3 x^3-8x-2 r=3
-4,-8,0,1 # S3 x^3-8x-4 r=3
-5,-8,0,1 # S3 x^3-8x-5 r=3
-6,-8,0,1 # S3 x^3-8x-6 r=3
-1100619924538608,-3461747450151744,-341868448761952,3366925133908032,-1241181890243456,-23240382160,93415376321464,-240483738472192,221544460589020,-67990993735992,-8119538976392,10631688299220,-2363169951483,-78429576652,128327091022,-21914254536,256823307,416553376,-61079436,2509796,269811,-43308,2638,-80,1 # comp 12x2 (10*2) r=20
171781443194735222784,-359211434999443233792,188409983465750958848,56272693559546599360,-78161878042156910288,15333097221454062960,5897179868471719984,-2552919640855684792,18268129796488677,128991892930585796,-16014397146259364,-2349714539153072,611054898163632,-7003432734092,-8444379790332,639222460828,38557927178,-6646028260,111675492,23982248,-1392640,-5388,2768,-92,1 # comp 12x2 (10*2) r=20
127533744473770186790400,-134554039082442226828800,-26665407355056064482240,28079871062374315408320,3182595580270412514576,-2200321710710655632064,-219242147726019488580,85189260721336173900,8043458407311279657,-1908524677145458068,-172201109715120632,26968480344059428,2321777463676912,-251226713156244,-20581123030764,1565362264668,121690279726,-6445408724,-474382064,16775268,1167564,-24900,-1640,16,1 # comp 12x2 (10*2) r=20
-563228323666953108480,13559908140478428180480,-775064044225571394816,-6472438225107597130752,461561451336235702224,965286886139150894784,-69972474007939333032,-60349137353828665632,4162044601428538809,1898795350399020108,-121261561145959652,-33718253004863600,2013613595585492,361509387893116,-20505876684576,-2413152941476,131713189014,10032265588,-531716052,-25126840,1301100,34564,-1756,-20,1 # comp 12x2 (10*2) r=20
-25023213398156405242743,43757152648585112496960,-19362835321704451296576,-9339620447060386633296,12510011845059839692656,-4544418072456974326068,84794639483372309634,520075470253522035378,-212699962344696453834,40700256264484456892,-2239179230557649746,-955942489913693810,329736916831715082,-59454817051646090,7463099050705343,-703821231086058,51367830343465,-2933318901364,131049326090,-4538647132,119516806,-2313602,31047,-258,1 # comp 2x12 (2*10) r=20
-49231712824547121,55102234527824058,928636394050070034,-908541189855736056,-700333450349187105,281018266703508342,203737943508976566,-11581138165788582,-19983555964687070,-109411243752196,1385330595061890,118992127784090,-57762170372771,-12446871565158,-57669395906,238783756346,25834408812,-259868746,-245300516,-17391822,-22571,62018,3762,98,1 # comp 2x12 (2*10) r=20
-22904662378151936,65634848099270656,9863039763021824,-84664557013639168,-37240306080797696,15900117601547776,10423782339191296,-1186413733614272,-1536319599600188,-76008205529440,121705011226808,21512281683408,-3816693278256,-1416547342200,-39095312964,34591474264,4640965669,-119114172,-74932092,-5721924,95634,41468,2784,84,1 # comp 12x2 (10*2) r=20
4508791965748233,-2113529566403520,-23077656276697728,33479544975971532,-17792060473471380,4206991049066529,186725284193905,-1212396904288772,910709200122760,-269975844203635,-11791828052091,30063688996418,-7553380411203,224519985386,256219679596,-55248227882,3429856283,416623844,-92337968,5841828,111613,-40686,2692,-82,1 # comp 12x2 (10*2) r=20
1188192788077457033,-694538462006860540,-269331447578879390,308206655037479216,-86633740756987351,4039766954544086,5766702587960458,-3399498411386120,944873161537786,294065758384,-77496880051459,17369403761594,673118270597,-762600846530,71920505279,10893757234,-2293878263,5214292,26718571,-1508198,-117945,12984,-17,-34,1 # comp 12x2 (10*2) r=20
-1213293205580796,-404202964942080,6048073918151360,813883207610912,-5272777106107312,-92916387354008,1765704736895336,-166810721228300,-261277122926932,47981828992768,17494444911476,-4730513624140,-555862071160,236092712736,6670912533,-6994727786,113182837,127630008,-5766626,-1310396,85886,6376,-519,-10,1 # comp 2x12 (2*10) r=20
-5082272109069119,16317013535451000,1860884147593044,-22247653572722094,-8124038126886565,5733853328545670,4358997896231078,1156300712505100,114722411200919,-86277066663816,-66755247558958,-18062596107544,-68567399077,1160127052584,281559259922,17945803972,-4081652193,-1007007488,-83128996,602004,752199,73224,3570,92,1 # comp 2x12 (2*10) r=20
2002354129527940816,-16228241768596884480,-18482240543677991136,28073175075111385440,25985792174952591440,-10947369647926271296,-7876810297385570168,1959643024563421848,720038036367149328,-179094868727374264,-18871993960919652,6389118350319488,109303931867262,-114226447986102,3309217649943,1076130249902,-69534724135,-4425726548,512612218,-252204,-1492296,44210,1115,-74,1 # comp 2x12 (2*10) r=20
9255549742341668379,79456348751719706853,-213412823889889515971,221255061901867661344,-106343135088399900598,10514355887918139089,12932746858220347357,-6118906153994816950,839253766878383321,143057665380317747,-67568358159648973,7966933144211072,403709906734499,-214886957684662,21270152131250,209556993770,-235020329374,21441841712,-467720146,-67239814,7219177,-350498,9738,-150,1 # comp 2x12 (2*10) r=20
37104986705630273424,-324642563211325398048,-64878583980857950656,325345987780013090160,-106714095256573160328,-26126526747905734776,14243708808084174240,407529143603898828,-752107576861863307,24803687561122324,21404723932233828,-1314329463970036,-367507800859556,29352569037372,3916492309928,-379687993052,-24945460182,3004230212,81083212,-14232084,-37072,36868,-504,-40,1 # comp 2x12 (2*10) r=20
-1978718234426605952,-14043299457740480480,9835392974130443664,19318393302401304408,-7398198393872579180,-5607632793554994052,2385039304915656380,433883877596052188,-290548159408386824,7857403730857648,13681221708672964,-1793603237384422,-209660336557817,57597176756422,-799032457032,-814590936828,78972436995,1008460268,-626411876,39648942,-248143,-88654,4884,-112,1 # comp 12x2 (10*2) r=20
69230320778309099,754055846799932598,-1433742420390227790,178084403848982838,1031262314114012489,-738653704500334834,126716087701540352,49543516949995204,-22404456887389996,1039007896954890,939371192468074,-157407516977086,-14301521104487,5913215190310,-231520394660,-96363365616,12797412972,104577582,-140085474,10377730,77249,-53294,3332,-92,1 # comp 2x12 (2*10) r=20
-991989851537098124,-330514116553161480,1928517499275588862,2246492228458101710,785120460573798779,-382964408469616340,-594204228249936172,-329794846172155040,-94582210494380974,-8091127146705960,4001491825669774,1634470402280670,252501438259275,3918359758910,-5582234005268,-1070964945240,-85014734108,767190710,933505802,110999510,7445377,319710,8752,140,1 # comp 12x2 (10*2) r=20
53677673657541946161,-22556197081558920240,-159826883421685931868,61289775300641092476,23658282334968006933,7766746004550138704,-1728321757563002938,-2425029876295388268,-319319139167120190,129644943564498624,37114559306778348,645140096272740,-855308688128661,-101449144919016,3204979693506,1462177858764,84893735496,-4682488416,-823398144,-31278636,1086471,150744,6246,124,1 # comp 12x2 (10*2) r=20
52790046476926976,47859261326153728,-18962727999313760512,3008097839490545408,15847864595618992048,2232331840991258320,-3149028400514836432,-895743625698202676,118299250887646797,55680590303199220,-1794251505674816,-1924135587658180,-45626501717960,37359004145796,2441310332968,-363844058444,-39087658646,1287261932,280875104,3507780,-882384,-35188,712,64,1 # comp 2x12 (2*10) r=20
-1984920293770718949839,260775451868321126800,680421228253241616244,-90580220808992193132,-94803368150137453323,12887907439777299776,7186527832687673814,-1009845072248942804,-331787967095827326,49129467315239136,9726975898552156,-1564945609546900,-177819574729237,32759739975256,1819088214322,-431352499788,-7042031160,3309926816,-23407248,-14184548,298695,31416,-938,-28,1 # comp 2x12 (2*10) r=20
-15268225162992265791,-39456043843770347445,-25570456679670230529,31780961927468555964,77405627683776060816,76896393506360859867,48124858114050481077,20907885158051256090,6458913967053521809,1387863319123052367,185478062368774345,6922830993855542,-2971555204480903,-742454909042768,-86454188586616,-4343389783802,281701469846,76814012202,7852123824,508835528,22714431,701852,14424,178,1 # comp 2x12 (2*10) r=20
-64584637868495977399296,-17928590659536634965504,111098949643691587425024,-69260644968936969977088,-467296963604172265536,20044289577635816765664,-11697737128794225501296,3529729585910066293040,-581321287052237943724,14426958073027038738,20028227851336991753,-6341768136222035156,1172066050938555320,-156216127816081852,16003006774429391,-1293834326914470,83465981155073,-4304384389034,176530816250,-5686430956,140800910,-2586858,33215,-266,1 # comp 2x12 (2*10) r=20
-1518275048626193407964,-1191011261572933160960,49388275667612224000,225302447477880359424,21050004474026595168,-20178763630506449440,-2838721836015787416,1213710176956397728,171982542222032100,-57008586104359680,-5039883774569216,1947222516537440,33307961083304,-39924401166320,1545092999284,406695944016,-33333102759,-1644269200,260874324,-1786544,-868614,31680,784,-64,1 # comp 2x12 (2*10) r=20
-700508586378976875,15747837502254750,5165605081384076925,9164197338378477240,7193153433359514645,2939272928297807414,476282714630161995,-116055227344990368,-75536061289172169,-11875910882076976,1397983658068315,708678794825512,52557296338036,-11685315682146,-2182772233400,-3086200288,27043301981,1902031414,-91096950,-17119788,-525469,33544,3090,92,1 # comp 2x12 (2*10) r=20
-46268316218794629863,-128085420301158288672,-79712504510226440400,20134256504856654672,36171362339870000984,17330195682255778064,6783948983596553836,2021282501696412828,80832431500337358,-184262260547269450,-66377258032739472,-9270036773220838,-5356524184194,186812062041816,25984900371060,894871663256,-149675239726,-21105692858,-969884873,19017330,4836705,281210,8609,142,1 # comp 2x12 (2*10) r=20
1299349267346348307,4942253571257995866,-4344275180470386996,-7304069841150366606,369204241111081551,2294513530901842116,263869202115633954,-288550241650895824,-59287659973937264,17789959330755020,6197673012059458,-110549936336950,-267420533070335,-33800681670214,1509939808786,714755932766,54140597710,-1672602880,-517256684,-29285896,104797,91616,4780,110,1 # comp 2x12 (2*10) r=20
-181871645261613702896,-707917550758108433280,-886045331838212765984,-610637352770569187968,-237619376339268848192,-13485358169305168160,39544205170681479000,22211660584306622944,5313026683304308324,169804816325618144,-285567446487183872,-98607126278299160,-17572511022140723,-1790533105554480,-55891277893434,13940388765816,2808964985763,292601721504,20681204748,1053257592,38989131,1028688,18390,200,1 # comp 2x12 (2*10) r=20
-31505902390568596016,260803557762233016384,204567755820324619552,-143326695978431994496,-68588628696338794320,24704110805863221584,8104070074530629128,-2076012515740367744,-455772040771045676,98763969752525832,13681746929113176,-2827055994856124,-229792512662783,49962399618556,2133586978322,-553127582296,-9094133301,3813335472,-7437844,-15734380,237583,35100,-862,-32,1 # comp 12x2 (10*2) r=20
154244019007756544,-501153735685706624,325606770038564464,194568595682672440,-228315169940591335,13770753855231808,31633477800721504,-2364292520095768,-2862970770726704,71933114897258,199333062715034,-2666982639368,-9073232623804,293623890038,247712493719,-13885599958,-3891089159,305253488,32514574,-3400708,-110718,18432,-95,-38,1 # comp 2x12 (2*10) r=20
-81523133503917264,119565782700824988,9681305805672801615,-14331516240052303119,2433040240253776167,12039289690509236889,-13834705095891862356,7430991969063712161,-2253164279028997313,353775144533656547,-1850050195889572,-11307188649099305,2321264092303561,-176314021058259,-10394907571571,3770370404450,-373933404109,12469051726,1102539958,-171883578,11314897,-448678,11078,-158,1 # comp 2x12 (2*10) r=20
46184463567900724980240,-99681209122129762453056,60776240452743247904352,58368118389513556896,-14778053830123667963432,6254432325303094982112,-638280186095839776536,-288478370097132891992,114282630938305941461,-14505716844116522212,-880351064197698260,594960352151027408,-93683062478816224,5813222612439316,415891033542716,-136013616113116,16406102589514,-1278140938924,71147779316,-2909944040,87310352,-1876492,27408,-244,1 # comp 2x12 (2*10) r=20
7827313193556027136,8338683953192634664,-11319036497311102328,-12889087276702433282,351814096993704514,3119561383031620404,344044945209916460,-315100114174176852,-47773808353170512,16374632165715908,2825502191209930,-468069341523010,-93493055486581,7130147178124,1868801012722,-38741045594,-22215210773,-373866522,143533496,6368574,-412931,-30976,130,50,1 # comp 2x12 (2*10) r=20
53039919646649664,275417225209975680,450811349468479872,189229480782610752,-134180692160225808,-131744403720348480,-44614121241032352,-20511915738710304,-6388360575623092,2932784772899768,2372720667528984,470591376977540,-12603677411051,-16712325724032,-1822864662058,92009837768,32286357759,1687918628,-129790004,-18709128,-530089,34796,3114,92,1 # comp 2x12 (2*10) r=20
-9708559396522267500,18302373291044624400,22924674215318504160,-5525322643147394448,-34347470557216164612,-40987170201231723564,-26168931870130269000,-9496488855196601676,-1661686477888317630,82107726589564690,114391601835219251,26906579185158650,2743961160048037,-54665031563406,-55718097203181,-7794676896998,-500150983939,-302720122,2972100385,296399646,16343307,575506,12929,170,1 # comp 2x12 (2*10) r=20
-17677969651156988313000,-51856721930494202664600,-57045339174736335333060,-28934050842426612812040,-4536560835216134072622,2437360826974985139354,1538893685941554919539,335077611107236275114,1269104986831468965,-17656668969944508888,-4699730121435696420,-534142352368757460,11080784935460872,14968319709166900,2924102600249126,351443530579932,30229977572614,1951391746280,96002670952,3595223132,100989382,2063226,28967,250,1 # comp 12x2 (10*2) r=20
604054461474342582338880,2018790686337447658644864,2770434746489698926170112,2101981892993090964695232,980741155895215363878000,286076516188104542514624,45774173237720632737696,-56966092647403165536,-2010266056857921138932,-537577643799391410216,-74698370948080641024,-4585503627674161924,398136135103016605,139141820917435616,19310296190328822,1793090612933304,123163012905583,6470875824444,262507549396,8185840552,192948143,3328740,39674,292,1 # comp 12x2 (10*2) r=20
76433986223270144,576865619772448048,-258996546185649880,-1363986503929327084,292365533673448582,919817843205383020,-117275961193385442,-176800037916444932,8921023166769602,12628270674962048,-345674385714272,-467488675719428,9591061740657,10400919376720,-230651289154,-145712363740,4105696849,1269516736,-44725830,-6531872,270773,17912,-830,-20,1 # comp 12x2 (10*2) r=20
-635387678022375,-3453488772926400,852165763951590,16621741936580670,19123549413590883,640862567444820,-12905087967211836,-10523601046767918,-3585107060476796,-208754374554146,288419490972642,113805088177872,15988194967065,-1316175565212,-937590729520,-163728471550,-9363066462,1573324760,431630240,51923892,3905781,194172,6240,118,1 # comp 12x2 (10*2) r=20
